5000	4	1	2.98	654336
5000	4	2	3.00	654240
5000	4	3	2.99	655112
5000	4	4	3.00	654240
10000	0	0	8.58	2124236
10000	0	1	8.59	2123572
10000	0	2	8.57	2120980
10000	0	3	8.58	2122120
10000	0	4	8.58	2123544
10000	1	0	8.38	2123472
10000	1	1	8.58	2123456
10000	1	2	8.74	2124440
10000	1	3	8.58	2124288
10000	1	4	8.57	2123452
10000	2	0	8.36	2122176
10000	2	1	8.60	2123368
10000	2	2	8.58	2123308
10000	2	3	8.62	2122460
10000	2	4	8.60	2123072
10000	3	0	8.42	2123624
10000	3	1	8.57	2123332
10000	3	2	8.58	2123320
10000	3	3	8.59	2123380
10000	3	4	8.57	2123392
10000	4	0	8.40	2124356
10000	4	1	8.59	2124624
10000	4	2	8.61	2123548
10000	4	3	8.56	2123228
10000	4	4	8.59	2123488
20000	0	0	31.37	7986544
20000	0	1	31.57	7987352
20000	0	2	31.57	7986724
20000	0	3	31.58	7986460
20000	0	4	31.50	7986180
20000	1	0	31.41	7987456
20000	1	1	31.54	7986712
20000	1	2	31.66	7986900
20000	1	3	31.53	7986680
20000	1	4	31.61	7985396
20000	2	0	32.49	7986352
20000	2	1	31.51	7986552
20000	2	2	31.56	7986380
20000	2	3	31.52	7986344
20000	2	4	31.66	7986424
20000	3	0	31.60	7986720
20000	3	1	31.60	7986460
20000	3	2	31.63	7986672
20000	3	3	31.54	7986740
20000	3	4	31.63	7986444
20000	4	0	31.58	7987460
20000	4	1	31.52	7986700
20000	4	2	31.50	7986580
20000	4	3	32.33	7986404
20000	4	4	32.73	7986388
50000	0	0	189.14	49006424
50000	0	1	189.66	49006068
50000	0	2	189.37	49007400
50000	0	3	189.28	49005844
50000	0	4	189.18	49006340
50000	1	0	189.20	49005172
50000	1	1	189.84	49007964
50000	1	2	189.35	49008708
50000	1	3	188.98	49006368
50000	1	4	189.33	49006564
50000	2	0	190.76	49006772
50000	2	1	189.80	49007784
50000	2	2	194.64	49006148
50000	2	3	189.77	49006488
50000	2	4	189.69	49006496
50000	3	0	190.16	49006124
50000	3	1	189.04	49008640
50000	3	2	189.35	49006272
50000	3	3	189.45	49006996
50000	3	4	189.77	49006156
50000	4	0	189.69	49005992
50000	4	1	189.07	49007200
50000	4	2	189.24	49006288
50000	4	3	189.43	49006084
50000	4	4	189.02	49006448
100000	0	0	124.68	78316744
100000	0	1	79.21	78317544
100000	0	2	67.07	78317808
100000	0	3	34.90	78318872
100000	0	4	30.68	78316432
100000	0	0	30.29	78316720
100000	0	1	29.09	78317660
100000	0	2	29.07	78317564
100000	0	3	29.02	78317996
100000	0	4	29.22	78316448
100000	1	0	58.27	78314512
100000	1	1	29.07	78315756
100000	1	2	29.01	78315908
100000	1	3	28.33	78316456
100000	1	4	28.38	78316736
100000	2	0	57.37	78315748
100000	2	1	29.14	78315224
100000	2	2	29.27	78316212
100000	2	3	28.49	78315712
100000	2	4	28.55	78315824
100000	3	0	55.13	78314772
100000	3	1	29.00	78316720
100000	3	2	29.31	78315604
100000	3	3	28.39	78315900
100000	3	4	28.48	78316136
100000	4	0	50.19	78316696
100000	4	1	28.97	78314924
100000	4	2	29.11	78315380
100000	4	3	28.65	78316640
100000	4	4	28.41	78316072
200000	0	0	108.74	312702812
200000	0	1	110.81	312702396
200000	0	2	110.84	312700452
